imdbId,movieId,tmdbId
tt1318514,88744,61791
tt1687281,88746,51993
tt1488555,88785,49520
tt1454029,88810,50014
tt1622547,88812,62206
tt1455151,88911,39413
tt1622979,88932,55779
tt1268799,88954,55465
tt1270761,89028,46261
tt1438176,89030,58151
tt1549572,89039,55420
tt1403177,89047,44835
tt1464580,89072,52015
tt1226753,89085,48289
tt1657507,89087,62835
tt1621444,89090,55244
tt1189073,89118,63311
tt0816462,89190,37430
tt1104006,89208,16335
tt1316037,89281,40016
tt1716772,89305,69798
tt0873886,89343,48572
tt1417592,89386,72744
tt1742650,89388,70868
tt1633356,89427,65055
tt1598778,89470,39538
tt1210166,89492,60308
tt1560970,89580,55785
tt1632547,89582,68341
tt1825918,89586,71689
tt0844794,89678,18093
tt0848228,89745,24428
tt1340800,89753,49517
tt1832382,89759,60243
tt1571222,89761,48231
tt1291584,89774,59440
tt1124035,89804,10316
tt1788391,89837,74725
tt1448755,89840,49021
tt1242599,89862,58699
tt1306980,89864,40807
tt0459748,89898,63375
tt1655442,89904,74643
tt0041414,89939,123723
tt1520494,89945,59852
tt1675192,90057,64720
tt0058652,90243,58878
tt0086907,90245,37239
tt0433035,90249,39254
tt1068242,90343,68817
tt0905372,90345,60935
tt1533013,90353,59437
tt1204340,90357,76543
tt1441326,90374,50837
tt1242460,90376,71859
tt0497329,90384,10005
tt1509767,90403,52451
tt1637688,90405,49530
tt0466893,90428,44754
tt1692486,90430,72113
tt1615147,90439,50839
tt1778304,90469,72571
tt1582248,90471,72432
tt1634122,90522,58233
tt1600195,90524,59965
tt1440345,90528,53487
tt1723811,90531,76025
tt0770703,90576,63492
tt1614989,90600,70670
tt1672723,90603,69735
tt1784538,90630,77801
tt0448694,90647,58423
tt0471042,90717,59108
tt1616195,90719,88794
tt1646980,90738,73499
tt0983193,90746,17578
tt1510934,90769,40658
tt1847731,90809,65229
tt1113829,90863,75964
tt0970179,90866,44826
tt1253864,90888,37958
tt0810913,90890,71880
tt1972663,90943,77365
tt0685628,90945,94174
tt1033575,91077,65057
tt1758692,91079,60420
tt1204342,91094,64328
tt1324999,91104,50619
tt1568911,91126,57212
tt0376136,91128,23514
tt0945571,91233,13060
tt1239426,91261,38336
tt1071358,91266,15157
tt1181795,91273,30618
tt1366344,91323,57431
tt0477302,91325,64685
tt1124388,91337,45708
tt0109162,91353,9369
tt0371552,91355,9642
tt1402488,91386,65759
tt1430607,91414,51052
tt1634136,91470,91550
tt1308729,91483,70074
tt1764651,91485,76163
tt0084701,91488,13396
tt1392170,91500,70160
tt1345836,91529,49026
tt1194173,91535,49040
tt1515091,91542,58574
tt1372686,91571,101173
tt1625346,91622,57157
tt1598822,91628,62838
tt1229238,91630,56292
tt1389137,91653,74465
tt1568346,91658,65754
tt1093357,91660,71469
tt0042665,91666,16939
tt1615918,91671,55301
tt1251743,91688,51995
tt1720616,91690,80038
tt1682246,91784,59006
tt1524137,91842,77866
tt0083318,91860,269963
tt1787660,91869,75301
tt1710396,91873,63574
tt1007029,91890,71688
tt1541149,91935,72842
tt1336006,91947,79896
tt1496025,91974,52520
tt1601913,91976,75174
tt1568338,91978,49527
tt1726738,91981,55741
tt1506999,92008,70435
tt0780002,92046,31337
tt0896872,92048,65760
tt0995036,92094,15044
tt1772240,92192,50357
tt1214962,92198,74998
tt0485985,92234,72431
tt1410063,92243,76758
tt1675434,92259,77338
tt1598828,92264,54054
tt1594562,92309,58428
tt0064714,92348,58704
tt1703199,92391,50698
tt1706593,92420,76726
tt1596365,92422,65086
tt1802810,92427,80125
tt1645080,92439,64678
tt1955162,92475,192695
tt0439553,92494,13976
tt1599348,92507,59961
tt1606389,92509,72570
tt2112999,92535,80379
tt0203612,92637,54146
tt2011971,92643,78480
tt1996264,92665,84200
tt1509130,92674,73700
tt1397514,92681,72545
tt1439572,92694,51999
tt0249131,92730,64029
tt0057859,92760,37464
tt1071875,92938,71676
tt1073510,92954,21634
tt2033193,93006,54507
tt2040264,93008,59017
tt1129427,93022,51875
tt0098769,93040,26397
tt0056171,93114,59045
tt1805297,93134,57243
tt1705773,93139,52454
tt1530983,93193,45569
tt0100409,93208,25831
tt1838544,93242,79548
tt1636826,93270,57214
tt1482459,93272,73723
tt1053810,93287,73937
tt1591479,93297,75674
tt0383678,93320,38674
tt1596350,93326,59962
tt0401729,93363,49529
tt1456635,93443,74387
tt1535970,93502,63493
tt1232829,93510,64688
tt1588334,93512,82532
tt1592525,93563,81796
tt1680114,93598,67748
tt1477109,93610,61984
tt1772925,93721,80767
tt1667307,93723,82533
tt1441952,93740,81025
tt1646987,93766,57165
tt1683526,93790,74308
tt1034314,93805,10679
tt1610996,93819,74777
tt1605630,93831,71552
tt1899353,93838,94329
tt1259521,93840,22970
tt1912398,93855,74306
tt0383010,93980,76489
tt1486192,93982,70436
tt0417349,93988,147269
tt1307873,94011,54271
tt1667353,94015,62764
tt1440129,94018,44833
tt1412386,94070,74534
tt1605782,94122,91356
tt1682181,94130,84404
tt1435513,94150,75802
tt1401113,94160,31967
tt0052587,94262,37467
tt1195478,94266,72207
tt1621045,94323,67660
tt1327194,94325,77877
tt1656190,94405,72387
tt1077368,94478,62213
tt1641385,94494,89326
tt1657299,94503,40161
tt1434447,94661,26815
tt1645170,94677,76493
tt0490048,94735,28500
tt1409024,94777,41154
tt1735898,94780,58595
tt1748207,94799,86812
tt1298554,94810,77561
tt1430626,94833,72197
tt1446714,94864,70981
tt2040560,94867,111440
tt1704573,94896,92591
tt1196340,94919,12645
tt1592281,94931,86555
tt1655460,94953,50647
tt1748122,94959,83666
tt1567609,94985,80389
tt0934706,95004,13640
tt0763831,95067,72358
tt1862079,95088,84332
tt1277953,95105,80321
tt1742336,95135,84355
tt0142251,95145,39144
tt0142249,95147,39145
tt1398941,95149,22855
tt0142248,95163,116776
tt0142240,95165,39100
tt1217209,95167,62177
tt0118692,95170,13313
tt1292594,95175,63193
tt0142233,95182,39101
tt0143808,95193,13761
tt1586265,95199,76494
tt1859650,95201,81836
tt1611224,95207,72331
tt2008513,95218,89874
tt1336608,95307,80585
tt1307068,95309,88005
tt1245104,95311,13042
tt0455565,95313,13932
tt0479113,95377,13933
tt1637725,95441,72105
tt1915581,95449,77930
tt0142237,95473,39103
tt1125254,95475,24752
tt0142241,95497,39104
tt0142242,95499,34433
tt1598873,95508,95516
tt0948470,95510,1930
tt0142238,95519,39105
tt1667889,95543,57800
tt2125435,95558,84175
tt1615065,95583,82525
tt1313113,95624,31218
tt1078933,95633,40770
tt0131409,95654,13929
tt1568341,95690,80468
tt1820723,95717,83191
tt1298649,95720,80035
tt0283851,95738,193976
tt1602472,95744,84165
tt1726669,95761,73567
tt0285036,95771,44251
tt0142234,95780,39106
tt1137996,95796,14863
tt0216621,95839,16716
tt0058154,95843,52906
tt0248808,95858,13930
tt1839492,95873,103332
tt1386703,95875,64635
tt1924394,95939,103747
tt1630637,95949,56909
tt0142245,95965,39323
tt0142247,96004,39324
tt0142232,96007,18095
tt1235841,96020,76696
tt1074638,96079,37724
tt0057286,96084,58383
tt1790886,96110,77953
tt1990181,96114,85414
tt1535438,96121,82696
tt2125666,96150,84327
tt1623288,96281,77174
tt2023453,96283,82650
tt1441940,96373,109584
tt2076781,96411,76360
tt1547234,96417,49526
tt1462769,96430,71864
tt1212450,96432,82633
tt1714203,96448,71668
tt0106104,96471,202043
tt2125608,96488,84334
tt0365651,96518,263947
tt0114182,96520,215999
tt1619277,96530,83403
tt2028530,96563,83660
tt1840417,96567,83686
tt1981677,96588,114150
tt0770802,96606,89708
tt0114308,96608,67166
tt1276104,96610,59967
tt1232200,96616,87428
tt1990314,96655,84329
tt1855325,96691,71679
tt1710417,96726,100529
tt1560747,96728,68722
tt1343727,96737,49049
tt1855199,96811,77016
tt2105044,96815,84348
tt1659337,96821,84892
tt2106476,96829,103663
tt2076220,96832,103328
tt1397280,96861,82675
tt1582507,96917,82505
tt0319901,96935,45397
tt1638328,96945,85735
tt1658837,96964,86597
tt1592873,96975,80271
tt2053425,97024,97365
tt1183919,97168,90125
tt1142977,97172,62214
tt1922777,97188,82507
tt0376921,97194,92171
tt0837562,97225,76492
tt2014338,97230,110354
tt0054325,97285,71723
tt1024648,97304,68734
tt1931533,97306,86838
tt1872818,97328,84306
tt1886493,97470,75736
tt1649444,97643,80280
tt1597522,97665,99770
tt2109184,97701,82990
tt1712170,97742,94348
tt1371111,97752,83542
tt0424755,97757,72867
tt0938330,97785,61012
tt1648179,97836,87826
tt1655416,97858,126797
tt1764234,97860,64689
tt1966604,97866,84287
tt1866249,97870,113947
tt2063781,97904,84341
tt1772341,97913,82690
tt1045658,97921,82693
tt1907668,97923,87502
tt1781769,97936,96724
tt0454876,97938,87827
tt1258972,97950,97430
tt1713476,97988,123105
tt1900893,98061,98631
tt1753968,98083,65851
tt1942884,98122,80215
tt2313197,98124,123025
tt0443272,98154,72976
tt1493157,98160,135708
tt1545106,98175,73935
tt1673434,98203,50620
tt1715873,98230,58547
tt1234719,98239,60747
tt1446192,98243,81188
tt2006040,98279,101519
tt1667310,98296,97614
tt1531901,98361,102780
tt2388725,98491,140420
tt0079315,98499,19274
tt0080623,98503,18867
tt0975645,98585,112336
tt1798188,98604,83389
tt1483797,98607,71883
tt0086605,98623,25539
tt0089177,98633,10044
tt0066798,98697,34280
tt1979172,98799,110392
tt0903624,98809,49051
tt1477855,98836,87504
tt1241017,98908,40722
tt1790885,98961,97630
tt1925431,99005,139567
tt1588173,99007,82654
tt1901040,99030,83186
tt1540128,99087,77875
tt1694020,99106,82687
tt0790724,99112,75780
tt1853728,99114,68718
tt1758830,99117,89492
tt0097550,99122,41153
tt0113376,99130,44470
tt1649419,99145,80278
tt1707386,99149,82695
tt0115813,99191,16315
tt1047540,99415,88042
tt1783732,99437,75761
tt0230534,99532,193380
tt2091473,99574,133694
tt2181931,99636,118628
tt1244666,99638,38010
tt1572315,99721,76617
tt1321870,99728,82682
tt1491044,99750,68812
tt2396224,99764,147538
tt2166834,99813,142061
tt2366308,99846,135921
tt1762248,99853,105538
tt1549920,99910,76640
tt2084989,99917,145197
tt1770734,99992,84336
tt1806234,100044,69372
tt1911553,100068,85872
tt1333125,100083,87818
tt2152198,100106,128190
tt2023690,100159,117974
tt1428538,100163,60304
tt2274356,100194,146837
tt1853643,100226,118677
tt2153963,100277,93858
tt1374992,100302,58244
tt2081437,100304,162145
tt0165623,100306,18912
tt1389096,100326,121824
tt2053463,100383,109421
tt2024432,100390,109431
tt1935896,100397,87436
tt1559547,100487,109491
tt1606378,100498,47964
tt1711425,100507,107811
tt1702439,100527,112949
tt2092588,100553,134481
tt2375605,100556,123678
tt1659343,100579,122857
tt0765446,100611,68179
tt2209418,100714,132344
tt0882977,100737,134411
tt2387433,100810,145135
tt1954701,100843,130739
tt2017561,100882,170657
tt0100107,100906,28090
tt1351685,101025,81005
tt2258858,101070,129112
tt1663636,101072,59255
tt0051850,101074,43650
tt1583421,101076,72559
tt1682180,101088,86825
tt1623205,101112,68728
tt0481499,101142,49519
tt0790628,101283,124459
tt1911644,101360,158011
tt2302755,101362,117263
tt1763303,101415,84199
tt0427531,101423,55892
tt1817273,101525,97367
tt1935902,101529,127867
tt1745862,101531,173153
tt1517260,101577,72710
tt1814621,101612,144340
tt1288558,101739,109428
tt1924429,101741,68727
tt1986843,101765,133698
tt1483013,101864,75612
tt1507563,101884,59963
tt0453562,101895,109410
tt2140203,101962,110420
tt1433811,101973,127517
tt0903135,102007,13647
tt0061549,102025,42699
tt1980209,102033,134374
tt1325753,102058,15257
tt1977895,102066,121606
tt1525366,102070,84204
tt2027128,102084,76589
tt1462900,102088,44865
tt1245492,102123,109414
tt1300854,102125,68721
tt2055765,102165,174321
tt1935179,102194,103731
tt0152183,102217,25117
tt1551630,102278,165739
tt0075202,102338,45736
tt0762138,102378,72525
tt1343092,102407,64682
tt1408101,102445,54138
tt2234155,102481,116741
tt0462246,102590,16150
tt0076391,102602,27861
tt0070233,102666,20803
tt1602613,102684,77987
tt1951261,102686,109439
tt1905041,102716,82992
tt0848537,102720,116711
tt0078937,102735,197467
tt0389448,102742,86282
tt0007264,102747,2077
tt0078938,102749,197481
tt1489167,102760,42151
tt2347569,102800,121986
tt1731697,102802,104755
tt1291580,102819,119675
tt0262240,102823,130824
tt1091863,102852,86843
tt1815862,102880,82700
tt1670345,102903,75656
tt1857842,102984,133463
tt1727388,102993,147773
tt2094064,103027,91739
tt0770828,103042,49521
tt2179116,103048,156700
tt2184339,103075,158015
tt1879032,103085,174188
tt2396566,103107,159014
tt2132285,103137,96936
tt1453405,103141,62211
tt1978524,103171,160085
tt1776196,103210,80518
tt2103217,103219,103620
tt1935065,103221,120292
tt1663662,103228,68726
tt2465238,103233,177271
tt1924396,103235,152742
tt0391728,103245,53928
tt0816711,103249,72190
tt1535108,103253,68724
tt1690953,103335,93456
tt2334879,103339,117251
tt1213663,103341,107985
tt1893256,103366,136418
tt2404463,103372,136795
tt1210819,103384,57201
tt1829012,103449,109099
tt2450186,103483,159117
tt1877797,103502,136386
tt1714206,103539,157386
tt2265534,103543,157375
tt2724064,103596,205321
tt2523852,103602,178946
tt2205697,103606,111969
tt0103978,103609,30963
tt2334649,103624,157354
tt0790736,103655,49524
tt2375574,103685,179111
tt1457767,103688,138843
tt1860353,103755,77950
tt1430132,103772,76170
tt2265398,103801,172533
tt1821694,103810,146216
tt2234025,103819,198062
tt2053423,103865,192126
tt1272878,103883,136400
tt2334873,103980,160588
tt2358891,103984,179144
tt0181947,104017,58447
tt2510998,104069,185574
tt1854564,104074,76285
tt2017020,104076,77931
tt0469021,104078,177699
tt2016940,104129,76544
tt0346578,104141,21683
tt1723121,104211,138832
tt2191701,104218,109418
tt1650554,104241,59859
tt1411250,104243,87421
tt1691917,104245,151960
tt2545118,104272,158999
tt2013293,104283,149870
tt2357129,104303,115782
tt1327773,104337,132363
tt2294677,104339,157360
tt2194499,104374,122906
tt1494772,104419,30061
tt1853739,104457,83899
tt2546038,104644,147129
tt2167202,104760,146227
tt0211653,104780,49802
tt0093820,104837,17282
tt1454468,104841,49047
tt1486834,104863,212716
tt2245195,104875,115199
tt1392214,104879,146233
tt1985019,104906,156711
tt2226417,104908,91586
tt1979320,104913,96721
tt2404311,104925,112205
tt2370248,104944,169813
tt0097081,105020,102059
tt1758795,105037,129139
tt1844203,105121,121676
tt1821549,105197,129670
tt2390361,105211,209263
tt2229499,105213,138697
tt2027140,105246,157820
tt0432232,105250,51452
tt2332579,105254,157409
tt2274570,105325,172828
tt2364841,105351,146238
tt2278871,105355,152584
tt1985966,105468,109451
tt1535109,105504,109424
tt0166960,105540,51985
tt2002718,105585,106747
tt1450321,105593,85889
tt1211956,105653,107846
tt0062457,105720,55370
tt1939659,105731,133805
tt2708946,105746,173495
tt2193215,105755,109091
tt2187884,105801,158752
tt1825157,105835,146015
tt2024544,105844,76203
tt2017038,105954,152747
tt1731141,106002,80274
tt3063516,106062,208134
tt1981115,106072,76338
tt0790636,106100,152532
tt2304426,106144,194101
tt1204975,106330,137093
tt2431286,106438,205220
tt0816442,106441,203833
tt1951264,106487,101299
tt1170358,106489,57158
tt1335975,106491,64686
tt2387559,106540,146239
tt1196948,106542,41602
tt2147048,106594,137312
tt2779318,106642,253941
tt1743724,106648,80662
tt2294629,106696,109445
tt2042568,106766,86829
tt0993846,106782,106646
tt2312718,106785,204082
tt2304771,106839,192136
tt0860907,106873,75629
tt1462901,106883,174311
tt3089388,106889,212063
tt1800241,106916,168672
tt0359950,106918,116745
tt1798709,106920,152601
tt1381512,106927,39260
tt0188504,107013,45697
tt1091191,107069,193756
tt2140373,107141,140823
tt0130377,107159,40897
tt1321511,107314,87516
tt2969050,107338,209232
tt1229340,107348,109443
tt1706620,107406,110415
tt0070861,107408,37129
tt0086723,107410,20894
tt0060584,107412,20878
tt2345567,107436,166271
tt2166616,107447,158990
tt1292569,107449,27190
tt2458106,107462,180894
tt2987732,107565,233063
tt1247667,107630,27584
tt1661382,107702,64807
tt0465657,107723,13194
tt1714915,107771,152603
tt2227830,107780,230657
tt0110420,107846,13632
tt1847548,107945,122796
tt2295196,107951,204810
tt2263944,107953,126963
tt2325002,107962,243531
tt2309021,107997,159128
tt0142244,107999,39102
tt1937118,108078,206408
tt0142250,108090,39148
tt1408253,108156,168530
tt1205537,108188,137094
tt1840309,108190,157350
tt1094249,108192,6418
tt1816518,108540,126319
tt1714833,108601,137968
tt1418377,108689,100241
tt1609479,108715,157099
tt1937390,108727,110414
tt2316411,108729,181886
tt1186373,108795,15359
tt2177771,108928,152760
tt1490017,108932,137106
tt1234721,108945,97020
tt2172985,108949,209247
tt2382009,108981,249397
tt1545660,109042,74461
tt2406252,109161,197082
tt1878942,109183,99367
tt2333804,109187,157834
tt1837709,109191,137321
tt1937133,109241,146375
tt1559038,109282,103732
tt2511428,109295,210047
tt0328955,109313,17684
tt1978532,109317,249923
tt1826590,109372,222899
tt2278388,109374,120467
tt2073520,109383,84319
tt1349482,109416,21474
tt1800246,109483,225565
tt0816692,109487,157336
tt2172934,109569,192102
tt2193265,109576,205724
tt2024469,109578,225574
tt1407052,109596,85444
tt2591814,109633,198375
tt1253863,109673,53182
tt1385956,109687,202141
tt2212008,109723,242076
tt0864835,109846,82703
tt1441395,109848,97370
tt2369135,109850,136797
tt2355495,109853,242042
tt2771372,109864,177494
tt2170299,109895,209403
tt3210686,109897,235260
tt2268617,109941,83201
tt2409302,109968,134350
tt2955316,109971,236737
tt1843866,110102,100402
tt1959490,110127,86834
tt1821658,110130,227783
tt0188766,110281,53168
tt2059171,110286,155084
tt2281587,110297,145220
tt1801061,110330,119360
tt3203290,110350,256561
tt2390962,110387,209799
tt2265171,110501,180299
tt0106475,110541,25706
tt1872181,110553,102382
tt2234003,110586,157832
tt2388715,110591,157547
tt2528814,110603,249660
tt1179031,110611,244509
tt2357291,110655,172385
tt2246565,110669,262481
tt2258345,110718,214030
tt2209764,110730,157353
tt1870419,110746,167575
tt2203939,110771,193610
tt2828996,110773,184345
tt0279967,110781,12242
tt1430612,110826,254473
tt2692904,110882,210479
tt2004420,111113,195589
tt3600760,111146,258096
tt3014666,111320,252680
tt2872732,111360,240832
tt1877832,111362,127585
tt0831387,111364,124905
tt2463288,111375,187596
tt2359024,111384,188166
tt2883512,111443,212778
tt2309961,111551,210947
tt1086772,111617,232672
tt1980929,111622,198277
tt1587310,111659,102651
tt2784512,111663,254474
tt1483324,111680,194722
tt2301592,111732,137698
tt2557490,111743,188161
tt1631867,111759,137113
tt2381249,111781,177677
tt1079372,111785,20880
tt1647668,111795,198185
tt2429074,111800,174323
tt2402085,111817,192133
tt2996648,111844,255268
tt2560102,111913,248212
tt2582846,111921,222935
tt2112281,112006,82881
tt2172584,112070,157851
tt2294449,112138,187017
tt0455944,112171,156022
tt1646971,112175,82702
tt2562232,112183,194662
tt1065073,112290,85350
tt2239832,112303,184098
tt1742044,112316,209451
tt0119781,112326,27460
tt3268458,112334,250658
tt2109248,112370,91314
tt1605717,112421,171372
tt2398249,112450,180296
tt2357461,112454,186988
tt2980706,112460,218836
tt2103254,112497,226486
tt1677561,112512,64246
tt2321549,112515,242224
tt2582802,112552,244786
tt2267998,112556,210577
tt1294970,112580,152790
tt2103281,112623,119450
tt2377322,112727,184346
tt2465146,112749,253235
tt1956620,112788,225886
tt2884206,112804,244267
tt2975578,112818,238636
tt2015381,112852,118340
tt2910814,112868,242095
tt2333784,112897,138103
tt1267297,112911,184315
tt1972571,112940,157849
tt2581244,113159,244566
tt2402603,113186,209269
tt2473602,113207,239566
tt2870756,113225,229297
tt3504048,113252,253306
tt2980648,113275,228194
tt3139086,113278,242643
tt1967697,113280,192623
tt2503154,113313,244610
tt1617661,113345,76757
tt1291150,113348,98566
tt2048770,113350,273404
tt0127710,113374,48347
tt0435651,113378,227156
tt2140577,113394,174337
tt1396523,113416,286709
tt1924435,113453,193893
tt3097204,113532,242022
tt2383068,113565,211067
tt0458481,113573,189
tt1355630,113604,249164
tt2737050,113705,221902
tt2866360,113741,220289
tt2870612,113780,256274
tt2756032,113829,242090
tt1682186,113849,88573
tt2980592,113862,241848
tt3169706,114028,234200
tt3177316,114044,254191
tt1600196,114060,154400
tt2920540,114066,246400
tt1571249,114074,244772
tt0430916,114126,27286
tt1790864,114180,198663
tt2994190,114184,244506
tt0365907,114246,169917
tt2034031,114265,244264
tt0121731,114335,32891
tt1621046,114396,230779
tt3042408,114494,284427
tt2576852,114554,149871
tt1371150,114601,239678
tt0208502,114627,15916
tt2179136,114662,190859
tt3099498,114670,246403
tt1626146,114678,254375
tt1528071,114707,149509
tt3322940,114713,250546
tt2140619,114762,286554
tt0829150,114795,49017
tt2494280,114818,227300
tt1971325,114847,262543
tt2326612,114925,244761
tt2397535,114935,206487
tt1639826,115065,146381
tt0379000,115111,48585
tt3416742,115122,246741
tt2911666,115149,245891
tt2556874,115151,208869
tt1872194,115170,205587
tt1778338,115203,295538
tt2713180,115210,228150
tt2720680,115216,266285
tt2170593,115231,239563
tt2509850,115502,289727
tt2872718,115569,242582
tt2245084,115617,177572
tt2262227,115664,228326
tt1638002,115667,200727
tt2669336,115680,273271
tt0470752,115713,264660
tt0077292,115727,40081
tt3043542,115819,234862
tt2459156,115828,251232
tt2175842,115877,116440
tt1883092,115969,178446
tt0103961,116044,55596
tt2802154,116138,265180
tt1460743,116169,44092
tt2249221,116207,185567
tt2991224,116411,238628
tt2870808,116413,260001
tt2968804,116419,256092
tt2043932,116505,79723
tt1966566,116529,203793
tt2832470,116668,241842
tt0030947,116718,37133
tt2036416,116724,84111
tt1273207,116738,77067
tt2084970,116797,205596
tt1791528,116799,171274
tt1798243,116817,244403
tt1951265,116823,131631
tt2751310,116849,295315
tt1528100,116887,147441
tt3011894,116897,265195
tt0099878,116941,17009
tt0102940,116963,21811
tt2096672,116977,100042
tt2064968,116985,206821
tt3128900,117107,261037
tt3534838,117109,301566
tt1055300,117133,17808
tt2980516,117176,266856
tt2986512,117192,282848
tt3455224,117364,263614
tt0484439,117368,10258
tt1865505,117444,110416
tt1390411,117466,205775
tt3762944,117511,303623
tt0369610,117529,135397
tt3106868,117531,215032
tt4044364,117533,293310
tt3759416,117545,170522
tt2402619,117572,294538
tt2170439,117590,227159
tt0104135,117630,88107
tt0214641,117646,10473
tt0115650,117849,25518
tt1911658,117851,270946
tt2614684,117867,252178
tt1355638,117877,75491
tt3316960,117881,284293
tt1109624,117887,116149
tt4046784,117895,294254
tt2100546,117922,79218
tt1567437,118082,244458
tt0091364,118166,70966
tt2304915,118198,250798
tt1274586,118248,297596
tt1865393,118270,123107
tt0117238,118290,17135
tt2543702,118326,270005
tt1216491,118354,245916
tt0972785,118512,15261
tt0200215,118530,42441
tt2130270,118572,253272
tt2310332,118696,122917
tt1020072,118700,273895
tt1809398,118702,227306
tt2261331,118706,246080
tt1782451,118784,22285
tt2139555,118814,277547
tt0906325,118834,24388
tt2017486,118862,137347
tt2326554,118880,252171
tt0424934,118888,20147
tt1599351,118894,32916
tt3612616,118896,265177
tt2305051,118900,228970
tt2784678,118924,284296
tt3823690,118930,308571
tt1126590,118985,87093
tt2180411,118997,224141
tt3179568,119068,243684
tt2788710,119141,228967
tt2802144,119145,207703
tt2290153,119153,191489
tt2692250,119155,181533
tt1343740,119167,51239
tt2280378,119218,120605
tt1121096,119655,68737
tt3788052,119714,298533
tt0076360,119828,19946
tt0910885,119964,286532
tt2061702,120130,92321
tt2338151,120138,297222
tt1823672,120466,198184
tt3674140,120478,265297
tt3560686,120625,285700
tt2446042,120635,260346
tt2717822,120637,201088
tt0017271,120761,126644
tt2452200,120783,294652
tt1340138,120799,87101
tt2246779,120807,86705
tt1503646,120813,27317
tt0095330,120827,68352
tt3837196,120919,267573
tt1164647,121007,14749
tt3132738,121035,289394
tt0105606,121097,50327
tt0324941,121099,13654
tt3138104,121129,244688
tt2570858,121169,250225
tt3264102,121171,256876
tt3235888,121231,270303
tt2561546,121253,287084
tt0056912,121338,19254
tt0055831,121342,26190
tt1717578,121372,46967
tt1254947,121374,32836
tt0988083,121469,14862
tt2215489,121715,102517
tt0472602,121781,30178
tt0408828,122092,14407
tt1935929,122246,84575
tt1127205,122260,133365
tt0061557,122433,47003
tt2761578,122490,256740
tt0117223,122627,80985
tt1392190,122882,76341
tt3195644,122884,280092
tt2488496,122886,140607
tt2638144,122888,271969
tt0803096,122890,68735
tt2395427,122892,99861
tt1790809,122896,166426
tt0974015,122898,141052
tt0478970,122900,102899
tt1502712,122902,166424
tt1431045,122904,293660
tt1825683,122906,284054
tt4154756,122912,299536
tt3501632,122916,284053
tt3896198,122918,283995
tt3498820,122920,271110
tt1211837,122922,284052
tt3385516,122924,246655
tt2250912,122926,202249
tt2113659,122932,268171
tt1439235,123200,31981
tt0117942,123310,36983
tt0041190,123545,228074
tt2379386,123553,252360
tt3442006,123947,284276
tt1705115,124273,48132
tt1429433,124404,85439
tt0074739,124484,114735
tt1698647,124851,279828
tt0063804,124853,72585
tt2039393,124859,284536
tt0048992,125221,108181
tt3045616,125914,210860
tt2322441,125916,216015
tt0173886,125970,27850
tt0414078,125974,34560
tt0193164,126088,48874
tt0073099,126090,36129
tt0101095,126142,159704
tt2923316,126420,250066
tt1808482,126426,321130
tt0374463,126430,189197
tt4191054,126482,302429
tt1666801,126548,272693
tt2243469,126577,89247
tt0465997,126921,9948
tt0059550,127052,20875
tt2436386,127096,227719
tt4368814,127098,321594
tt2381111,127108,167073
tt3416744,127114,249688
tt3726704,127116,309299
tt2872462,127130,309245
tt3346224,127132,309503
tt1178665,127134,232572
tt2273657,127136,245706
tt4229236,127146,319075
tt4257858,127152,318224
tt4284010,127164,318044
tt2917506,127172,194537
tt2044056,127180,125336
tt3090634,127184,283330
tt3534602,127194,308638
tt3850214,127198,308639
tt2582496,127202,308369
tt3844362,127204,308024
tt0420293,127212,308032
tt1883180,127298,110390
tt1850397,127319,72784
tt3480796,127323,307663
tt0888817,127390,278468
tt0069409,128087,102959
tt1420554,128089,27866
tt3234126,128097,216553
tt3958494,128099,289333
tt0102002,128197,89292
tt3460252,128360,273248
tt3628334,128366,251016
tt2231253,128488,265208
tt3622592,128512,286565
tt0884732,128520,252838
tt2535470,128542,290999
tt3181822,128592,241251
tt3007302,128594,263105
tt4226388,128620,320007
tt2650978,128695,248933
tt1571404,128736,37058
tt2474024,128832,206296
tt2554274,128838,201085
tt3829170,128842,300803
tt0206636,128852,17870
tt0137355,128900,195862
tt1772382,128902,105554
tt1466054,128908,117098
tt3500822,128914,259395
tt0119310,128944,11425
tt0348124,128968,15567
tt2637294,128975,243938
tt3723996,128991,269711
tt0195753,129011,13590
tt2290553,129229,286873
tt2933474,129250,325358
tt2392672,129313,179150
tt2582426,129333,278632
tt2381941,129354,256591
tt2247732,129397,119569
tt2555736,129428,268238
tt0963207,129514,13643
tt2401097,129657,290764
tt2097298,129659,228203
tt2358925,129737,239573
tt2636124,129779,196750
tt2199571,129937,241554
tt1991031,130050,279972
tt1780798,130052,112454
tt1661199,130073,150689
tt2917388,130083,228968
tt3203616,130087,238215
tt2418558,130444,175774
tt3332064,130450,266647
tt1791682,130452,252512
tt0041968,130482,27036
tt2908446,130490,262500
tt0120471,130498,39385
tt0468445,130518,213110
tt2224026,130520,228161
tt2649554,130576,245703
tt2515034,130578,266396
tt2820852,130634,168259
tt2118624,130686,293970
tt3395184,130840,241855
tt4475970,130842,327029
tt0484855,130970,13015
tt2182001,130976,184155
tt0087650,130978,32334
tt2561572,131013,257091
tt3892434,131023,305091
tt2204315,131098,238302
tt0064146,131104,33436
tt1114698,131130,24696
tt1595366,131237,35428
tt2393845,131439,237756
tt2548208,131480,298093
tt0107930,131578,44664
tt0092216,131610,46836
tt2872750,131656,263109
