,genre,movieID,title
9218,Horror,82505,House at the End of the Street
9219,Thriller,82505,House at the End of the Street
9220,Drama,46738,Incendies
9221,War,46738,Incendies
9222,Mystery,46738,Incendies
9223,Drama,38970,"Remember Me, My Love"
9224,Comedy,38970,"Remember Me, My Love"
9225,Romance,38970,"Remember Me, My Love"
9226,Action,41009,Perrier’s Bounty
9227,Comedy,41009,Perrier’s Bounty
9228,Crime,41009,Perrier’s Bounty
9229,Drama,41009,Perrier’s Bounty
9230,Drama,7347,Elite Squad
9231,Action,7347,Elite Squad
9232,Crime,7347,Elite Squad
9233,Horror,250546,Annabelle
9234,Comedy,38415,Bran Nue Dae
9235,Drama,38415,Bran Nue Dae
9236,Foreign,38415,Bran Nue Dae
9237,Romance,38415,Bran Nue Dae
9238,Crime,650,Boyz n the Hood
9239,Drama,650,Boyz n the Hood
9240,Drama,16620,La Bamba
9241,Music,16620,La Bamba
9242,Comedy,25113,The Four Seasons
9243,Drama,25113,The Four Seasons
9244,Romance,25113,The Four Seasons
9245,Horror,11033,Dressed to Kill
9246,Mystery,11033,Dressed to Kill
9247,Thriller,11033,Dressed to Kill
9248,Action,34723,The Adventures of Huck Finn
9249,Adventure,34723,The Adventures of Huck Finn
9250,Drama,34723,The Adventures of Huck Finn
9251,Family,34723,The Adventures of Huck Finn
9252,Crime,9430,Go
9253,Comedy,9430,Go
9254,Thriller,9430,Go
9255,Comedy,8998,Friends with Money
9256,Drama,8998,Friends with Money
9257,Romance,8998,Friends with Money
9258,SciFi,10514,The Andromeda Strain
9259,Thriller,10514,The Andromeda Strain
9260,Horror,10496,Bats
9261,Thriller,10496,Bats
9262,Drama,1591,Nowhere in Africa
9263,Drama,76025,Shame
9264,Drama,4836,Layer Cake
9265,Thriller,4836,Layer Cake
9266,Crime,4836,Layer Cake
9267,Drama,14631,The Work and the Glory II: American Zion
9268,Drama,87499,The East
9269,Thriller,87499,The East
9270,Romance,18923,A Home at the End of the World
9271,Drama,18923,A Home at the End of the World
9272,Drama,26665,Aberdeen
9273,Comedy,26665,Aberdeen
9274,Foreign,26665,Aberdeen
9275,Drama,28089,The Messenger
9276,History,28089,The Messenger
9277,Action,62255,Tracker
9278,Drama,62255,Tracker
9279,Thriller,62255,Tracker
9280,Adventure,62255,Tracker
9281,Drama,5708,Control
9282,Action,218,The Terminator
9283,Thriller,218,The Terminator
9284,SciFi,218,The Terminator
9285,Comedy,338,"Good bye, Lenin!"
9286,Drama,338,"Good bye, Lenin!"
9287,Romance,338,"Good bye, Lenin!"
9288,Drama,21641,The Damned United
9289,Comedy,10925,The Return of the Living Dead
9290,Horror,10925,The Return of the Living Dead
9291,Romance,2293,Mallrats
9292,Comedy,2293,Mallrats
9293,Romance,621,Grease
9294,Drama,792,Platoon
9295,War,792,Platoon
9296,Action,792,Platoon
9297,Documentary,1777,Fahrenheit 9/11
9298,History,642,Butch Cassidy and the Sundance Kid
9299,Drama,642,Butch Cassidy and the Sundance Kid
9300,Western,642,Butch Cassidy and the Sundance Kid
9301,Crime,642,Butch Cassidy and the Sundance Kid
9302,Comedy,433,Mary Poppins
9303,Family,433,Mary Poppins
9304,Fantasy,433,Mary Poppins
9305,Drama,16619,Ordinary People
9306,Crime,1725,West Side Story
9307,Drama,1725,West Side Story
9308,Music,1725,West Side Story
9309,Comedy,11977,Caddyshack
9310,Comedy,20322,The Brothers
9311,Drama,20322,The Brothers
9312,Romance,20322,The Brothers
9313,Comedy,16158,The Wood
9314,Drama,16158,The Wood
9315,Romance,16158,The Wood
9316,Drama,629,The Usual Suspects
9317,Crime,629,The Usual Suspects
9318,Thriller,629,The Usual Suspects
9319,Horror,10160,A Nightmare on Elm Street 5: The Dream Child
9320,Thriller,10160,A Nightmare on Elm Street 5: The Dream Child
9321,Comedy,11452,National Lampoon’s Van Wilder
9322,Romance,11452,National Lampoon’s Van Wilder
9323,Drama,12163,The Wrestler
9324,Romance,12163,The Wrestler
9325,Western,32275,Duel in the Sun
9326,Comedy,13785,Best in Show
9327,SciFi,1103,Escape from New York
9328,Action,1103,Escape from New York
9329,Comedy,36739,School Daze
9330,Drama,36739,School Daze
9331,Comedy,14144,Daddy Day Camp
9332,Family,14144,Daddy Day Camp
9333,Crime,10622,Mr. Nice Guy
9334,Action,10622,Mr. Nice Guy
9335,Comedy,10622,Mr. Nice Guy
9336,Comedy,13370,A Mighty Wind
9337,Music,13370,A Mighty Wind
9338,Comedy,11191,Mystic Pizza
9339,Drama,11191,Mystic Pizza
9340,Romance,11191,Mystic Pizza
9341,Comedy,10215,Sliding Doors
9342,Drama,10215,Sliding Doors
9343,Fantasy,10215,Sliding Doors
9344,Romance,10215,Sliding Doors
9345,Crime,25066,Tales from the Hood
9346,Horror,25066,Tales from the Hood
9347,Thriller,25066,Tales from the Hood
9348,Drama,1523,The Last King of Scotland
9349,Horror,11361,Halloween 5: The Revenge of Michael Myers
9350,Thriller,11361,Halloween 5: The Revenge of Michael Myers
9351,Comedy,92591,Bernie
9352,Crime,92591,Bernie
9353,Drama,92591,Bernie
9354,Documentary,57612,Dolphins and Whales: Tribes of the Ocean
9355,Drama,12509,Pollock
9356,Romance,12509,Pollock
9357,Comedy,15256,200 Cigarettes
9358,Drama,15256,200 Cigarettes
9359,Romance,15256,200 Cigarettes
9360,Drama,83686,The Words
9361,Thriller,83686,The Words
9362,Comedy,80304,Casa De Mi Padre
9363,Western,80304,Casa De Mi Padre
9364,Drama,28053,City Island
9365,Comedy,28053,City Island
9366,Action,67913,The Guard
9367,Comedy,67913,The Guard
9368,Thriller,67913,The Guard
9369,Crime,67913,The Guard
9370,Comedy,13991,College
9371,Drama,1443,The Virgin Suicides
9372,Romance,1443,The Virgin Suicides
9373,Comedy,8545,Little Voice
9374,Drama,8545,Little Voice
9375,Comedy,19556,Miss March
9376,Romance,19556,Miss March
9377,Drama,231576,Wish I Was Here
9378,Comedy,231576,Wish I Was Here
9379,Comedy,16172,Simply Irresistible
9380,Comedy,13403,Hedwig and the Angry Inch
9381,Music,13403,Hedwig and the Angry Inch
9382,Action,15797,Only the Strong
9383,Mystery,347764,Goddess of Love
9384,Drama,347764,Goddess of Love
9385,Thriller,347764,Goddess of Love
9386,Horror,347764,Goddess of Love
9387,Drama,13537,Shattered Glass
9388,History,13537,Shattered Glass
9389,Comedy,20794,Novocaine
9390,Crime,20794,Novocaine
9391,Thriller,20794,Novocaine
9392,Drama,31064,The Business of Strangers
9393,Thriller,31064,The Business of Strangers
9394,Adventure,576,The Wild Bunch
9395,Western,576,The Wild Bunch
9396,Drama,13990,The Wackness
9397,Thriller,11583,The First Great Train Robbery
9398,Adventure,11583,The First Great Train Robbery
9399,Drama,11583,The First Great Train Robbery
9400,Crime,11583,The First Great Train Robbery
9401,Drama,18602,Morvern Callar
9402,Action,27549,Beastmaster 2: Through the Portal of Time
9403,Adventure,27549,Beastmaster 2: Through the Portal of Time
9404,Fantasy,27549,Beastmaster 2: Through the Portal of Time
9405,SciFi,27549,Beastmaster 2: Through the Portal of Time
9406,Drama,59728,The 5th Quarter
9407,Drama,10930,The Flower of Evil
9408,Drama,32395,The Greatest
9409,Drama,58882,Snow Flower and the Secret Fan
9410,History,58882,Snow Flower and the Secret Fan
9411,Drama,7547,Come Early Morning
9412,Romance,7547,Come Early Morning
9413,Action,35944,Lucky Break
9414,Comedy,35944,Lucky Break
9415,Drama,42222,Julia
9416,Comedy,13827,"Surfer, Dude"
9417,Documentary,44260,Lake of Fire
9418,Crime,9282,11:14
9419,Drama,9282,11:14
9420,Thriller,9282,11:14
9421,Action,38940,Men of War
9422,Thriller,38940,Men of War
9423,Crime,35689,Don McKay
9424,Mystery,35689,Don McKay
9425,Thriller,35689,Don McKay
9426,Crime,97614,Deadfall
9427,Drama,97614,Deadfall
9428,Thriller,97614,Deadfall
9429,Drama,37206,A Shine of Rainbows
9430,Family,37206,A Shine of Rainbows
9431,Action,58626,The Hit List
9432,Thriller,58626,The Hit List
9433,Romance,183894,Emma
9434,Comedy,183894,Emma
9435,Drama,183894,Emma
9436,Horror,837,Videodrome
9437,Mystery,837,Videodrome
9438,SciFi,837,Videodrome
9439,Drama,1555,The Spanish Apartment
9440,Comedy,1555,The Spanish Apartment
9441,Romance,1555,The Spanish Apartment
9442,Drama,244783,Song One
9443,Drama,16564,Winter in Wartime
9444,History,16564,Winter in Wartime
9445,War,16564,Winter in Wartime
9446,Comedy,168027,Freaky Deaky
9447,Action,3482,The Train
9448,Drama,3482,The Train
9449,Thriller,3482,The Train
9450,War,3482,The Train
9451,Drama,135595,Trade Of Innocents
9452,Thriller,135595,Trade Of Innocents
9453,Action,8982,The Protector
9454,Crime,8982,The Protector
9455,Drama,8982,The Protector
9456,Thriller,8982,The Protector
9457,Comedy,89861,Stiff Upper Lips
9458,Comedy,455,Bend It Like Beckham
9459,Drama,455,Bend It Like Beckham
9460,Romance,455,Bend It Like Beckham
9461,Drama,57022,Sunshine State
9462,Action,14351,Crossover
9463,Adventure,14351,Crossover
9464,Drama,14351,Crossover
9465,Action,147767,Khiladi 786
9466,Comedy,147767,Khiladi 786
9467,Thriller,10664,[REC]²
9468,Horror,10664,[REC]²
9469,Comedy,55567,Standing Ovation
9470,Music,55567,Standing Ovation
9471,Family,55567,Standing Ovation
9472,Comedy,9277,The Sting
9473,Crime,9277,The Sting
9474,Drama,9277,The Sting
9475,Drama,9443,Chariots of Fire
9476,History,9443,Chariots of Fire
9477,Comedy,16186,Diary of a Mad Black Woman
9478,Drama,16186,Diary of a Mad Black Woman
9479,Romance,16186,Diary of a Mad Black Woman
9480,Drama,7863,Shine
9481,Romance,138697,Don Jon
9482,Comedy,138697,Don Jon
9483,Drama,138697,Don Jon
9484,Western,11901,High Plains Drifter
9485,Comedy,1548,Ghost World
9486,Drama,1548,Ghost World
9487,Drama,11889,Iris
9488,Romance,11889,Iris
9489,Comedy,33155,Galaxina
9490,SciFi,33155,Galaxina
9491,Drama,5528,The Chorus
9492,Comedy,321,Mambo Italiano
9493,Romance,321,Mambo Italiano
9494,Crime,4997,Wonderland
9495,Drama,4997,Wonderland
9496,Mystery,4997,Wonderland
9497,Thriller,4997,Wonderland
9498,Drama,925,Do the Right Thing
9499,Drama,27451,Harvard Man
9500,Drama,73532,Le Havre
9501,Comedy,73532,Le Havre
9502,Drama,979,Irreversible
9503,Thriller,979,Irreversible
9504,Crime,979,Irreversible
9505,Mystery,979,Irreversible
9506,Comedy,193722,R100
9507,Drama,193722,R100
9508,Drama,7913,Rang De Basanti
9509,Drama,253253,Animals
9510,Comedy,51995,Salvation Boulevard
9511,Thriller,51995,Salvation Boulevard
9512,Action,51995,Salvation Boulevard
9513,Drama,51995,Salvation Boulevard
9514,Comedy,13173,The Ten
9515,Drama,22908,A Room for Romeo Brass
9516,Comedy,22908,A Room for Romeo Brass
9517,Foreign,22908,A Room for Romeo Brass
9518,Thriller,70670,Headhunters
9519,Crime,70670,Headhunters
9520,SciFi,84204,Grabbers
9521,Comedy,84204,Grabbers
9522,Thriller,84204,Grabbers
9523,Horror,84204,Grabbers
9524,Comedy,25248,Saint Ralph
9525,Drama,25248,Saint Ralph
9526,Drama,230266,Miss Julie
9527,SciFi,16633,Somewhere in Time
9528,Drama,16633,Somewhere in Time
9529,Fantasy,16633,Somewhere in Time
9530,Romance,16633,Somewhere in Time
9531,Drama,63006,Dum Maaro Dum
9532,Action,63006,Dum Maaro Dum
9533,Crime,63006,Dum Maaro Dum
9534,Foreign,63006,Dum Maaro Dum
9535,Horror,91586,Insidious: Chapter 2
9536,Thriller,91586,Insidious: Chapter 2
9537,Horror,215,Saw II
9538,Thriller,333371,10 Cloverfield Lane
9539,SciFi,333371,10 Cloverfield Lane
9540,Drama,333371,10 Cloverfield Lane
9541,Documentary,9012,Jackass: The Movie
9542,Comedy,9012,Jackass: The Movie
9543,Horror,345911,Lights Out
9544,Thriller,345911,Lights Out
9545,Horror,72571,Paranormal Activity 3
9546,Horror,242512,Ouija
9547,Horror,10072,A Nightmare on Elm Street 3: Dream Warriors
9548,Thriller,10072,A Nightmare on Elm Street 3: Dream Warriors
9549,Comedy,211954,Instructions Not Included
9550,Drama,211954,Instructions Not Included
9551,Horror,82990,Paranormal Activity 4
9552,Drama,29912,The Robe
9553,Comedy,11843,The Return of the Pink Panther
9554,Horror,11284,Freddy's Dead: The Final Nightmare
9555,Thriller,11284,Freddy's Dead: The Final Nightmare
9556,Comedy,11284,Freddy's Dead: The Final Nightmare
9557,Crime,504,Monster
9558,Drama,504,Monster
9559,Adventure,173,"20,000 Leagues Under the Sea"
9560,Drama,173,"20,000 Leagues Under the Sea"
9561,SciFi,173,"20,000 Leagues Under the Sea"
9562,Horror,227348,Paranormal Activity: The Marked Ones
9563,Thriller,227348,Paranormal Activity: The Marked Ones
9564,Drama,1955,The Elephant Man
9565,History,1955,The Elephant Man
9566,Drama,152532,Dallas Buyers Club
9567,History,152532,Dallas Buyers Club
9568,Thriller,243940,The Lazarus Effect
9569,Horror,243940,The Lazarus Effect
9570,Mystery,77,Memento
9571,Thriller,77,Memento
9572,Horror,157547,Oculus
9573,Comedy,2295,Clerks II
9574,Drama,71,Billy Elliot
9575,Comedy,71,Billy Elliot
9576,Music,71,Billy Elliot
9577,Comedy,147773,The Way Way Back
9578,Drama,147773,The Way Way Back
9579,Comedy,16096,House Party 2
9580,Family,24266,The Man from Snowy River
9581,Drama,24266,The Man from Snowy River
9582,Action,24266,The Man from Snowy River
9583,Western,24266,The Man from Snowy River
9584,Romance,24266,The Man from Snowy River
9585,Animation,16508,Doug's 1st Movie
9586,Family,16508,Doug's 1st Movie
9587,Comedy,16508,Doug's 1st Movie
9588,Drama,2895,The Apostle
9589,Drama,15660,Mommie Dearest
9590,Comedy,59968,Our Idiot Brother
9591,Drama,59968,Our Idiot Brother
9592,Action,323677,Race
9593,Drama,323677,Race
9594,Drama,19848,The Players Club
9595,Horror,256274,"As Above, So Below"
9596,Thriller,256274,"As Above, So Below"
9597,Drama,235271,Addicted
9598,Thriller,235271,Addicted
9599,Drama,45153,Eve's Bayou
9600,Drama,284293,Still Alice
9601,History,24973,The Egyptian
9602,Drama,24973,The Egyptian
9603,Action,21610,Nighthawks
9604,Crime,21610,Nighthawks
9605,Thriller,21610,Nighthawks
9606,Horror,10283,Friday the 13th Part VIII: Jason Takes Manhattan
9607,Thriller,10283,Friday the 13th Part VIII: Jason Takes Manhattan
9608,Comedy,8346,My Big Fat Greek Wedding
9609,Drama,8346,My Big Fat Greek Wedding
9610,Romance,8346,My Big Fat Greek Wedding
9611,Drama,122081,Spring Breakers
9612,Crime,122081,Spring Breakers
9613,Horror,10987,Halloween: The Curse of Michael Myers
9614,Thriller,10987,Halloween: The Curse of Michael Myers
9615,Drama,1391,Y Tu Mamá También
9616,Romance,1391,Y Tu Mamá También
9617,Horror,747,Shaun of the Dead
9618,Comedy,747,Shaun of the Dead
9619,Drama,14745,The Haunting of Molly Hartley
9620,Horror,14745,The Haunting of Molly Hartley
9621,Drama,26748,Lone Star
9622,Mystery,26748,Lone Star
9623,Romance,26748,Lone Star
9624,Horror,11357,Halloween 4: The Return of Michael Myers
9625,Thriller,11357,Halloween 4: The Return of Michael Myers
9626,Horror,24913,April Fool's Day
9627,Mystery,24913,April Fool's Day
9628,Comedy,13776,Diner
9629,Drama,13776,Diner
9630,Action,14854,Lone Wolf McQuade
9631,Crime,14854,Lone Wolf McQuade
9632,Drama,14854,Lone Wolf McQuade
9633,Romance,14854,Lone Wolf McQuade
9634,Thriller,14854,Lone Wolf McQuade
9635,Western,14854,Lone Wolf McQuade
9636,Horror,50357,Apollo 18
9637,Thriller,50357,Apollo 18
9638,SciFi,50357,Apollo 18
9639,Comedy,13090,Sunshine Cleaning
9640,Drama,13090,Sunshine Cleaning
9641,Action,192141,No Escape
9642,Thriller,192141,No Escape
9643,Action,16441,The Beastmaster
9644,Fantasy,16441,The Beastmaster
9645,Drama,29996,Solomon and Sheba
9646,History,29996,Solomon and Sheba
9647,Romance,29996,Solomon and Sheba
9648,War,29996,Solomon and Sheba
9649,Romance,351819,Fifty Shades of Black
9650,Comedy,351819,Fifty Shades of Black
9651,Drama,14834,Not Easily Broken
9652,Romance,14834,Not Easily Broken
9653,Drama,22649,A Farewell to Arms
9654,Romance,22649,A Farewell to Arms
9655,War,22649,A Farewell to Arms
9656,Comedy,378200,The Perfect Match
9657,Romance,378200,The Perfect Match
9658,Fantasy,20455,Digimon: The Movie
9659,Animation,20455,Digimon: The Movie
9660,SciFi,20455,Digimon: The Movie
9661,Family,20455,Digimon: The Movie
9662,Comedy,13193,Saved!
9663,Drama,13193,Saved!
9664,Comedy,11042,The Barbarian Invasions
9665,Crime,11042,The Barbarian Invasions
9666,Drama,11042,The Barbarian Invasions
9667,Action,10786,Robin and Marian
9668,Adventure,10786,Robin and Marian
9669,Drama,10786,Robin and Marian
9670,Romance,10786,Robin and Marian
9671,Action,12484,The Forsaken
9672,Adventure,12484,The Forsaken
9673,Horror,12484,The Forsaken
9674,Thriller,12484,The Forsaken
9675,Action,17339,Force 10 from Navarone
9676,Adventure,17339,Force 10 from Navarone
9677,War,17339,Force 10 from Navarone
9678,Thriller,17339,Force 10 from Navarone
9679,Comedy,11959,UHF
9680,Comedy,9900,Grandma's Boy
9681,Comedy,14662,Slums of Beverly Hills
9682,Drama,14662,Slums of Beverly Hills
9683,Western,335,Once Upon a Time in the West
9684,Action,15745,Made
9685,Comedy,15745,Made
9686,Thriller,15745,Made
9687,SciFi,17431,Moon
9688,Drama,17431,Moon
9689,Comedy,21014,Keeping Up with the Steins
9690,Documentary,78394,Sea Rex 3D: Journey to a Prehistoric World
9691,Drama,10217,The Sweet Hereafter
9692,Drama,46332,Of Gods and Men
9693,History,46332,Of Gods and Men
9694,Comedy,13996,Bottle Shock
9695,Drama,13996,Bottle Shock
9696,Comedy,3028,Jekyll and Hyde ... Together Again
9697,Horror,3028,Jekyll and Hyde ... Together Again
9698,SciFi,3028,Jekyll and Hyde ... Together Again
9699,Drama,1024,Heavenly Creatures
9700,Fantasy,1024,Heavenly Creatures
9701,Drama,343795,90 Minutes in Heaven
9702,Comedy,45658,Everything Must Go
9703,Drama,45658,Everything Must Go
9704,Romance,45658,Everything Must Go
9705,Comedy,16148,Zero Effect
9706,Crime,16148,Zero Effect
9707,Mystery,16148,Zero Effect
9708,Thriller,16148,Zero Effect
9709,Thriller,4553,The Machinist
9710,Drama,4553,The Machinist
9711,Drama,36351,Light Sleeper
9712,Crime,36351,Light Sleeper
9713,Thriller,245916,Kill the Messenger
9714,Crime,245916,Kill the Messenger
9715,Drama,245916,Kill the Messenger
9716,Mystery,245916,Kill the Messenger
9717,Drama,27585,Rabbit Hole
9718,Comedy,1415,Party Monster
9719,Drama,1415,Party Monster
9720,Crime,1415,Party Monster
9721,Horror,313922,Green Room
9722,Crime,313922,Green Room
9723,Thriller,313922,Green Room
9724,Comedy,14474,The Oh in Ohio
9725,Drama,14474,The Oh in Ohio
9726,Romance,14474,The Oh in Ohio
9727,Drama,199933,Atlas Shrugged Part III: Who is John Galt?
9728,SciFi,199933,Atlas Shrugged Part III: Who is John Galt?
9729,Mystery,199933,Atlas Shrugged Part III: Who is John Galt?
9730,Comedy,13685,Bottle Rocket
9731,Crime,13685,Bottle Rocket
9732,Drama,13685,Bottle Rocket
9733,Crime,8744,Albino Alligator
9734,Drama,8744,Albino Alligator
9735,Thriller,8744,Albino Alligator
9736,Drama,38428,"Gandhi, My Father"
9737,Foreign,38428,"Gandhi, My Father"
9738,History,38428,"Gandhi, My Father"
9739,Documentary,8847,Standard Operating Procedure
9740,Drama,39269,Out of the Blue
9741,Comedy,46838,Tucker and Dale vs Evil
9742,Horror,46838,Tucker and Dale vs Evil
9743,Drama,51384,"Lovely, Still"
9744,Romance,51384,"Lovely, Still"
9745,Action,56930,Tycoon
9746,Drama,56930,Tycoon
9747,Romance,56930,Tycoon
9748,Comedy,41730,Desert Blue
9749,Drama,41730,Desert Blue
9750,Horror,18442,Decoys
9751,SciFi,18442,Decoys
9752,Thriller,18442,Decoys
9753,Horror,298312,The Visit
9754,Thriller,298312,The Visit
9755,Drama,11600,Redacted
9756,War,11600,Redacted
9757,Romance,71547,Fascination
9758,Thriller,71547,Fascination
9759,Horror,57876,Area 51
9760,Thriller,57876,Area 51
9761,SciFi,57876,Area 51
9762,Thriller,77495,Sleep Tight
9763,Horror,13849,The Cottage
9764,Comedy,13849,The Cottage
9765,Crime,13849,The Cottage
9766,Thriller,13849,The Cottage
9767,Drama,14849,Dead Like Me: Life After Death
9768,Fantasy,14849,Dead Like Me: Life After Death
9769,Comedy,14849,Dead Like Me: Life After Death
9770,Comedy,12486,Farce of the Penguins
9771,Documentary,12486,Farce of the Penguins
9772,Drama,19615,Flying By
9773,Music,244403,Rudderless
9774,Drama,244403,Rudderless
9775,Comedy,244403,Rudderless
9776,Family,292481,Henry & Me
9777,Animation,292481,Henry & Me
9778,Romance,340816,Christmas Eve
9779,Comedy,340816,Christmas Eve
9780,TV Movie,78814,We Have Your Husband
9781,Crime,78814,We Have Your Husband
9782,Drama,78814,We Have Your Husband
9783,Thriller,78814,We Have Your Husband
9784,Thriller,297596,Dying of the Light
9785,Drama,297596,Dying of the Light
9786,Action,299552,Born Of War
9787,Thriller,299552,Born Of War
9788,War,299552,Born Of War
9789,Drama,11935,Capricorn One
9790,Action,11935,Capricorn One
9791,Thriller,11935,Capricorn One
9792,SciFi,11935,Capricorn One
9793,Comedy,113406,Should've Been Romeo
9794,Drama,113406,Should've Been Romeo
9795,Family,447027,Running Forever
9796,Comedy,290825,Yoga Hosers
9797,Fantasy,290825,Yoga Hosers
9798,Horror,290825,Yoga Hosers
9799,Thriller,290825,Yoga Hosers
9800,Horror,361159,Navy Seals vs. Zombies
9801,Action,361159,Navy Seals vs. Zombies
9802,Comedy,12555,I Served the King of England
9803,Drama,12555,I Served the King of England
9804,Drama,31175,Soul Kitchen
9805,Comedy,31175,Soul Kitchen
9806,Drama,12498,Sling Blade
9807,Horror,77949,The Awakening
9808,Thriller,77949,The Awakening
9809,Horror,1690,Hostel
9810,Comedy,8435,A Cock and Bull Story
9811,Drama,8435,A Cock and Bull Story
9812,Thriller,64720,Take Shelter
9813,Drama,64720,Take Shelter
9814,Horror,49365,Lady in White
9815,Thriller,49365,Lady in White
9816,Drama,11404,Driving Lessons
9817,Comedy,11404,Driving Lessons
9818,Comedy,300706,Let's Kill Ward's Wife
9819,Horror,16337,The Texas Chainsaw Massacre 2
9820,Western,11577,Pat Garrett & Billy the Kid
9821,Drama,77987,Only God Forgives
9822,Thriller,77987,Only God Forgives
9823,Crime,77987,Only God Forgives
9824,Drama,40185,Camping Sauvage
9825,Romance,40185,Camping Sauvage
9826,Comedy,68202,Without Men
9827,Romance,68202,Without Men
9828,Drama,8981,Dear Frankie
9829,Family,8981,Dear Frankie
9830,Action,10914,All Hat
9831,Comedy,10914,All Hat
9832,Drama,10914,All Hat
9833,Western,10914,All Hat
9834,Drama,50848,The Names of Love
9835,Comedy,50848,The Names of Love
9836,Romance,50848,The Names of Love
9837,Drama,166624,Treading Water
9838,Comedy,166624,Treading Water
9839,Drama,10822,Savage Grace
9840,Drama,10844,Out of the Blue
9841,Comedy,9336,Police Academy
9842,Crime,9336,Police Academy
9843,Romance,5689,The Blue Lagoon
9844,Adventure,5689,The Blue Lagoon
9845,Drama,5689,The Blue Lagoon
9846,Comedy,712,Four Weddings and a Funeral
9847,Drama,712,Four Weddings and a Funeral
9848,Romance,712,Four Weddings and a Funeral
9849,Comedy,13342,Fast Times at Ridgemont High
9850,Adventure,10339,Moby Dick
9851,Drama,10339,Moby Dick
9852,Crime,1429,25th Hour
9853,Drama,1429,25th Hour
9854,Crime,9303,Bound
9855,Drama,9303,Bound
9856,Romance,9303,Bound
9857,Thriller,9303,Bound
9858,Crime,641,Requiem for a Dream
9859,Drama,641,Requiem for a Dream
9860,Music,27686,State Fair
9861,Romance,27686,State Fair
9862,Drama,65749,Tango
9863,Foreign,65749,Tango
9864,Romance,65749,Tango
9865,Drama,6106,Salvador
9866,Comedy,252680,Moms' Night Out
9867,Fantasy,141,Donnie Darko
9868,Drama,141,Donnie Darko
9869,Mystery,141,Donnie Darko
9870,Action,66607,Saving Private Perez
9871,Comedy,66607,Saving Private Perez
9872,Foreign,66607,Saving Private Perez
9873,Drama,17139,Character
9874,Foreign,17139,Character
9875,History,17139,Character
9876,Comedy,12079,Spun
9877,Crime,12079,Spun
9878,Drama,12079,Spun
9879,Comedy,39800,Life During Wartime
9880,Drama,39800,Life During Wartime
9881,Drama,4550,Sympathy for Lady Vengeance
9882,Thriller,4550,Sympathy for Lady Vengeance
9883,Drama,62116,Mozart's Sister
9884,Comedy,9991,Mean Machine
9885,Drama,9991,Mean Machine
9886,Action,13807,Exiled
9887,Crime,13807,Exiled
9888,Thriller,13807,Exiled
9889,Adventure,68818,Blackthorn
9890,Action,68818,Blackthorn
9891,Western,68818,Blackthorn
9892,Crime,12093,Lilya 4-ever
9893,Drama,12093,Lilya 4-ever
9894,Drama,36419,After.Life
9895,Horror,36419,After.Life
9896,Mystery,36419,After.Life
9897,Thriller,36419,After.Life
9898,Comedy,281730,Fugly
9899,Drama,281730,Fugly
9900,Thriller,281730,Fugly
9901,Drama,510,One Flew Over the Cuckoo's Nest
9902,Comedy,362105,R.L. Stine's Monsterville: The Cabinet of Souls
9903,Horror,362105,R.L. Stine's Monsterville: The Cabinet of Souls
9904,Comedy,10970,Silent Movie
9905,Thriller,375290,Airlift
9906,Action,375290,Airlift
9907,Drama,375290,Airlift
9908,History,375290,Airlift
9909,Drama,17663,Anne of Green Gables
9910,Family,17663,Anne of Green Gables
9911,Adventure,270938,Falcon Rising
9912,Action,270938,Falcon Rising
9913,Action,116613,The Sweeney
9914,Drama,116613,The Sweeney
9915,Crime,116613,The Sweeney
9916,Crime,11826,Sexy Beast
9917,Drama,11826,Sexy Beast
9918,Thriller,11826,Sexy Beast
9919,Drama,29920,Easy Money
9920,Thriller,29920,Easy Money
9921,Crime,29920,Easy Money
9922,Drama,1088,Whale Rider
9923,Family,1088,Whale Rider
9924,Drama,26379,Paa
9925,Family,26379,Paa
9926,Foreign,26379,Paa
9927,Thriller,34069,Cargo
9928,Mystery,34069,Cargo
9929,SciFi,34069,Cargo
9930,Comedy,10947,High School Musical
9931,Drama,10947,High School Musical
9932,Family,10947,High School Musical
9933,Music,10947,High School Musical
9934,TV Movie,10947,High School Musical
9935,Drama,47452,Love and Death on Long Island
9936,Romance,47452,Love and Death on Long Island
9937,Foreign,47452,Love and Death on Long Island
9938,Fantasy,3040,Night Watch
9939,Action,3040,Night Watch
9940,Thriller,3040,Night Watch
9941,Romance,11386,The Crying Game
9942,Crime,11386,The Crying Game
9943,Drama,11386,The Crying Game
9944,Thriller,11386,The Crying Game
9945,Comedy,10246,Porky's
9946,Horror,29426,Survival of the Dead
9947,SciFi,29426,Survival of the Dead
9948,Horror,10331,Night of the Living Dead
9949,Drama,153,Lost in Translation
9950,Comedy,703,Annie Hall
9951,Drama,703,Annie Hall
9952,Romance,703,Annie Hall
9953,Action,27191,The Greatest Show on Earth
9954,Drama,27191,The Greatest Show on Earth
9955,Romance,27191,The Greatest Show on Earth
9956,Drama,1365,Monster's Ball
9957,Romance,1365,Monster's Ball
9958,Horror,287424,Maggie
9959,Drama,451,Leaving Las Vegas
9960,Romance,451,Leaving Las Vegas
9961,Horror,165864,Hansel and Gretel Get Baked
9962,Comedy,165864,Hansel and Gretel Get Baked
9963,Romance,987,The Front Page
9964,Drama,987,The Front Page
9965,Comedy,987,The Front Page
9966,Thriller,241251,The Boy Next Door
9967,Drama,40494,Trapeze
9968,Comedy,39781,The Kids Are All Right
